Y,P,T,X
15.250418545930462,0,1,0.5008370918609247
15.663989470070355,0,1,1.3279789401407083
0.0,0,0,0.707664033677491
0.0,0,1,1.1910916728622256
0.0,0,0,0.23359959094285923
0.0,0,1,0.03495933958884405
6.282237880186373,0,1,0.5644757603727459
5.789819257914767,0,0,1.5796385158295347
0.0,0,1,0.03973662661854726
0.2600920998310737,0,0,0.5201841996621474
0.0,0,0,0.2837231780173494
5.099023073096074,0,0,4.198046146192148
0.0,0,0,0.2112398257702559
0.0,0,0,2.2364807283439627
10.043152165970747,0,0,0.08630433194149542
0.0,0,0,0.5892338038169134
0.0,0,0,0.3251136032255472
0.0,0,0,0.6189537568264426
0.0,0,0,0.9123405845820305
5.675282734535923,0,1,3.3505654690718467
0.0,0,0,3.6486900862235974
0.0,0,0,1.6372037381277984
7.251363572954483,0,1,0.5027271459089662
0.0,0,0,0.31891107873218794
0.0,0,0,0.9006356709058448
4.325925523446713,0,1,0.6518510468934262
7.286432296540914,0,0,0.5728645930818278
0.16117188038868457,0,1,2.322343760777369
0.0,0,1,0.909599077923033
0.0,0,0,0.8398783626148263
0.0,0,0,0.8236341466709679
11.047857520292089,0,0,0.09571504058417625
0.0,0,0,0.9049116346033621
0.0,0,1,1.4155269103614818
3.0256160154632177,0,0,0.0512320309264354
0.0,0,0,0.6515893503445697
0.0,0,0,1.329064404951074
0.0,0,0,2.606476168026581
6.102600339184158,0,0,4.205200678368316
8.726413212156897,0,0,1.4528264243137958
0.0,0,0,0.15935720260153521
0.0,0,1,0.943289435642842
3.0921988193872507,0,0,0.18439763877450172
0.0,0,0,0.6422810683054262
2.2473569617058238,0,1,0.49471392341164716
2.0574389708027296,0,1,0.11487794160545933
0.0,0,0,0.5342879816730993
0.0,0,0,0.2659380892646491
0.0,0,0,0.5473573580326543
11.243321724776278,0,1,0.4866434495525572
0.0,0,0,0.7070532724701823
0.0,0,0,0.18022272104118103
17.806055572044485,0,1,3.6121111440889706
14.132000196805299,0,1,0.2640003936105978
0.0,0,1,0.20623600928223995
4.915520979598356,0,1,1.831041959196712
1.0682085644619441,0,1,2.1364171289238882
5.221367556725143,0,0,0.4427351134502864
0.0,0,0,0.8056993766754889
10.192310148548206,0,0,0.38462029709641293
0.0,0,1,0.33339728241745265
10.046808504868626,0,0,0.09361700973725169
0.31213435565336434,0,0,0.6242687113067287
0.0,0,1,2.5781952920797644
7.19670968747763,0,0,0.39341937495526014
0.0,0,1,1.148178019839369
0.0,0,0,0.35913500606469245
0.0,0,1,1.3999367572758212
14.253506693406681,0,0,0.507013386813364
0.0,0,0,0.5608911785112141
2.3221164396858534,0,1,0.6442328793717066
0.0,0,0,0.9835402834070472
8.096470910585614,0,0,0.19294182117122866
11.980069467793736,0,0,1.9601389355874719
4.354051666836137,0,0,0.708103333672274
8.907154014040069,0,1,1.8143080280801382
5.582737617528949,0,1,1.165475235057897
4.080398631267608,0,1,2.1607972625352163
1.2529372513743526,0,0,0.5058745027487052
5.38053951107264,0,0,0.7610790221452794
0.0,0,0,0.45227562010415817
0.0,0,1,1.3419260117036014
0.0,0,1,0.4795502848603911
0.0,0,1,2.4650031841568363
0.0,0,0,0.27076412515896847
4.022717233777631,0,0,0.04543446755526164
3.0037622894650653,0,1,0.00752457893013086
0.0,0,0,0.751763701202276
16.23742800856951,0,1,0.47485601713902015
0.0,0,1,0.09167808061337385
0.0,0,0,0.8890393182151273
0.0,0,1,0.5492215790420495
0.2392623708934155,0,1,0.478524741786831
1.1338017307291108,0,0,0.2676034614582215
7.622771645350149,0,1,1.2455432907002975
0.0,0,1,0.2107642581203479
0.0,0,1,1.9772797814175314
6.269761427693802,0,1,0.5395228553876048
11.189226958782594,0,1,0.37845391756518804
0.0,0,1,1.362500997052321
0.0,0,0,0.6994556831024974
0.0,0,0,3.8744492120888254
1.0431539991000978,0,0,0.08630799820019551
0.0,0,0,0.33309918775069375
0.0,0,0,0.1087407426952296
0.0,0,0,0.49602343500440793
0.0,0,0,2.032195364327915
0.0,0,1,1.7444091589160704
7.941791884253131,0,0,1.8835837685062635
1.394138383505544,0,1,0.788276767011088
2.532529080280659,0,1,1.065058160561318
0.0,0,0,0.4175318439017232
0.0,0,1,0.16007653361600951
6.602476201454843,0,0,1.2049524029096872
0.0,0,1,0.675465062956903
10.467451198316141,0,0,0.9349023966322803
0.34291858782017487,0,0,0.6858371756403497
0.0,0,0,0.11827425148681668
0.0,0,1,1.8013574776782932
1.253814037516765,0,0,2.50762807503353
0.0,0,1,0.5067727366232787
0.08859078821499662,0,1,0.17718157642999324
0.0,0,0,0.4556391618476194
8.658790089672065,0,1,1.3175801793441306
0.2548552679791643,0,0,0.5097105359583286
4.116099548562081,0,0,0.23219909712416287
0.0,0,0,2.867641942623604
0.0,0,1,0.2767767948088797
0.0,0,1,1.89792702188935
0.0,0,1,0.04815439049242853
1.0217445053793721,0,1,0.04348901075874416
0.0,0,1,0.1672855048692708
0.5834144763619311,0,1,1.1668289527238622
0.0,0,0,0.9191560060611633
0.0,0,0,0.3348715695695388
0.0,0,1,1.5567042834369191
0.45217630086994437,0,0,0.9043526017398887
8.598899402353329,0,1,1.1977988047066566
6.424277592359793,0,1,0.8485551847195872
0.0,0,1,0.4712446375187226
0.0,0,0,0.249987351423253
8.265883339395547,0,0,2.531766678791093
3.51270616009046,0,1,1.02541232018092
0.0,0,0,0.8498007295374775
0.0,0,1,0.5284139024975718
0.0,0,0,0.5346215667878171
8.079951288910443,0,0,2.1599025778208887
20.078041296137055,0,0,0.15608259227411264
0.0,0,1,0.6507986779854712
0.0,0,1,0.6501392628053674
0.0,0,0,1.9655142611742262
0.0,0,0,0.022725422588921625
5.101749521549104,0,1,0.2034990430982089
2.7079141860246616,0,0,1.4158283720493234
0.0,0,0,0.24179392322954157
0.39065548167501324,0,0,0.7813109633500265
0.0,0,0,0.28193224236930814
0.0,0,1,2.2528276608513393
0.0,0,0,0.8647978153795761
10.024954410866311,0,0,0.04990882173262207
0.5478766823500101,0,0,1.0957533647000202
11.89239202507444,0,1,1.78478405014888
10.319436563598963,0,0,0.6388731271979265
0.0,0,1,2.7434224554033713
1.164472794556036,0,1,0.3289455891120722
12.349695600008065,0,1,0.6993912000161308
0.0,0,0,0.5743837499342862
0.0,0,1,0.2080124119526429
11.535992144180076,0,0,1.0719842883601514
0.0,0,0,0.049445408509633706
18.52991770879263,0,1,1.0598354175852622
0.0,0,0,0.47343461649242036
1.163092600734271,0,0,0.3261852014685418
0.0,0,0,0.6334309910818601
0.0,0,0,0.88425043226768
0.0,0,1,0.016648674999386225
0.0,0,0,1.095109971042712
0.0,0,0,0.18133730941249773
0.0,0,0,2.804548843167677
4.9660354728746645,0,1,3.9320709457493295
0.0,0,0,4.227494451070013
0.0,0,0,0.7026780114652119
0.0,0,1,0.18669319710096147
0.0,0,0,3.6104521538388585
0.0,0,0,0.02658405158725836
0.479318197744692,0,0,0.958636395489384
0.1409706522836007,0,1,0.2819413045672014
21.119390802603398,0,0,0.23878160520679834
2.8250772224742753,0,1,1.6501544449485503
12.671051700441218,0,1,1.342103400882435
13.097480359841304,0,1,0.19496071968261028
0.0,0,0,0.5184354018574732
4.842522379084869,0,0,3.6850447581697385
0.0,0,1,0.2577335661022859
0.0,0,1,0.1468012012264109
0.0,0,0,0.8532032228514591
10.209983837134525,0,0,0.4199676742690485
10.29482986705085,0,1,0.5896597341017028
0.0,0,1,1.142533539674708
0.0,0,1,0.04081413760034879
11.01998466757684,0,0,4.0399693351536765
2.1239901089771105,0,0,0.2479802179542207
1.120200520706408,0,0,0.2404010414128163
0.0,0,0,0.01055985317280801
8.114144915136029,0,0,0.22828983027205627
10.727392968718593,0,0,1.4547859374371859
0.0,0,1,1.1097323446485161
7.114836456331086,0,1,0.22967291266217196
0.0,0,0,0.5840343886303612
0.0,0,0,1.954289975859345
0.0,0,0,0.11097521724272916
0.0,0,0,2.5642069894173103
11.65135440006637,0,0,3.3027088001327414
3.959427403635239,0,0,3.918854807270478
0.0,0,1,1.9085840211726377
0.0,0,0,0.20279616179142046
0.0,0,1,1.9696089036923705
0.0,0,0,0.7423616069620392
0.0,0,0,0.01703762796084887
0.39093506671991285,0,0,0.7818701334398257
0.0,0,1,1.7746765120671748
0.0,0,0,0.5713653173311899
0.0,0,1,0.032776083997067176
0.0,0,1,0.034679770892718675
6.300358666224187,0,0,0.6007173324483749
0.0,0,0,2.51125530565601
0.0,0,0,0.47599720219058517
0.0,0,1,1.4847436561789271
0.41525525996958906,0,0,0.8305105199391781
4.151275916290868,0,1,0.30255183258173685
0.0,0,0,0.38647657920748935
0.0,0,0,0.13389994471868838
16.197661527863065,0,1,0.39532305572612986
8.316492964857026,0,1,2.6329859297140525
3.1234381997513667,0,0,4.246876399502733
6.290399912590071,0,1,0.5807998251801411
4.492815230339448,0,1,0.9856304606788957
0.0,0,0,1.7096174366984471
0.009192512775198683,0,1,0.018385025550397366
0.0,0,0,0.8658040225742004
0.0,0,0,0.5251568107078393
7.617137433981235,0,0,1.2342748679624709
0.0,0,1,0.44766462670342955
28.16838377625175,0,1,0.3367675525035021
0.0,0,1,1.4381145398978783
0.0,0,1,0.19121861962790854
0.0,0,0,0.03359835139263851
4.355976047319603,0,0,0.7119520946392064
0.0,0,1,0.2619574264243388
0.0,0,0,0.2563639706756564
0.0,0,0,0.11918248929660295
1.0722389841373001,0,0,0.14447796827460047
0.0,0,1,0.3944584053008408
13.437926122910483,0,0,2.8758522458209637
1.4052612119567889,0,1,2.8105224239135778
0.0,0,1,0.6526964408740661
3.067561527656558,0,0,0.135123055313116
4.502078475087878,0,1,1.0041569501757568
2.5449721225482596,0,0,1.0899442450965193
3.4148537970101733,0,1,2.829707594020347
0.0,0,1,0.875547327208316
0.0,0,1,1.5137235070681598
6.554022557749982,0,0,1.1080451154999642
0.0,0,0,0.913652692296396
9.085202612496595,0,1,0.1704052249931884
0.0,0,0,2.254326415614143
0.0,0,0,0.18560759274487465
0.0,0,1,1.7606948906447226
5.060319901066619,0,0,0.12063980213323827
0.0,0,0,1.1370466732143378
0.0,0,1,0.13947679451792658
12.923053456438096,0,0,3.84610691287619
3.1586703785286883,0,1,0.31734075705737613
0.0,0,1,0.05001262197267835
2.208110150171222,0,0,0.4162203003424443
0.0,0,0,0.4972195262084819
4.200252980150344,0,1,0.4005059603006873
0.0,0,0,0.25594163628014727
0.0,0,0,0.6721982693090062
0.0,0,1,1.7339270828274997
21.27064023899282,0,0,0.5412804779856395
0.0,0,0,0.102113514400419
12.155164939747882,0,0,2.310329879495765
6.0159299948747655,0,1,0.03185998974953182
0.8782515537957979,0,1,1.7565031075915958
0.0,0,1,0.44007651296607075
0.0,0,0,2.1272592813719733
0.0,0,1,4.333219400682314
0.0,0,1,0.06119201730800877
5.67673072518258,0,1,1.353461450365159
0.0,0,1,0.43201507802962896
1.2945884603219202,0,1,2.5891769206438404
7.336806480484978,0,0,0.6736129609699558
0.0,0,1,0.38364358680932126
0.0,0,1,0.13939475974045687
0.0,0,0,2.7494850576696237
10.333706042845494,0,0,0.6674120856909873
0.0,0,1,1.1661978198665186
4.583890012618307,0,0,1.167780025236613
0.0,0,0,0.05895821655724378
0.0,0,0,0.4404259242183634
5.500069631373465,0,1,1.00013926274693
0.0,0,1,1.7169847896274752
0.0,0,0,1.369511303410891
16.010051256544156,0,1,0.020102513088308915
0.0,0,0,0.6953086875012986
13.822497207100348,0,0,5.644994414200696
0.0,0,0,0.4147066012521121
10.211759426579881,0,0,2.423518853159762
18.569102253678473,0,1,1.1382045073569476
1.3647960867486866,0,0,0.7295921734973732
0.0,0,0,1.4124419809040425
0.0,0,1,0.24283726526401972
0.039321424898433266,0,0,2.0786428497968665
0.0,0,0,1.2070467084752676
0.0,0,1,0.33925468154258304
0.20353511295016685,0,1,0.4070702259003337
4.2147175064672435,0,0,0.42943501293448766
0.5020359892040964,0,1,1.0040719784081928
4.20142647375425,0,0,0.40285294750849987
1.6391789374415329,0,0,3.2783578748830657
0.0,0,0,2.886288983795061
0.0,0,1,0.7139414124997288
3.5112122833538346,0,1,1.022424566707669
0.0,0,0,1.1335003626846536
0.0,0,0,0.05068498757684965
0.0,0,1,0.029379239515889284
0.0,0,1,0.16487282614172946
0.0,0,0,0.3547941051102838
10.22057523785011,0,1,0.44115047570021776
1.473098975214172,0,1,2.946197950428344
0.0,0,1,2.3584301445811775
5.023263701883172,0,1,0.04652740376634361
7.209222134906411,0,0,0.41844426981282107
0.0,0,0,0.11487267150853434
0.0,0,1,0.5429201478534744
0.0,0,0,0.1916674469241869
0.0,0,0,1.5444918382102777
0.0,0,0,0.3600949952863824
0.0,0,0,0.7664696185416314
0.0,0,0,0.1720220177101946
6.0701281015258015,0,0,0.14025620305160275
0.0,0,0,0.08943681145470148
0.0,0,1,0.0021271405232755154
9.169406733264632,0,1,0.33881346652926386
5.270857750465523,0,1,0.5417155009310455
0.0,0,0,1.1648258198770123
0.0,0,0,0.056958714355026814
0.5050772897530027,0,0,1.0101545795060054
0.0,0,0,0.13033292718374534
4.187540383696881,0,0,0.3750807673937608
0.0,0,1,1.299109378346277
0.0,0,0,0.12673938907753013
17.278699430804608,0,1,0.557398861609212
0.0,0,0,0.28471891192014265
0.10619984412412486,0,1,0.21239968824824973
0.0,0,1,0.8098033418354397
7.023300438954102,0,0,0.046600877908204524
0.0,0,0,1.741049676440201
20.519394171855257,0,1,1.0387883437105179
1.5391253428499292,0,0,1.0782506856998586
1.0229018693193404,0,1,0.045803738638680806
0.0,0,1,0.07147226500816987
0.47026874694828186,0,0,0.9405374938965637
0.0,0,1,0.25976397677685487
8.412799928739128,0,1,0.8255998574782558
1.8345246672188704,0,0,1.6690493344377408
8.070210025984176,0,0,0.14042005196835125
0.0,0,1,0.48823085650571
16.114338348100336,0,1,0.22867669620066977
0.0,0,0,0.417143839030015
15.229855452108696,0,1,0.45971090421739047
0.0,0,1,0.07057444215216205
6.421740214632044,0,1,0.8434804292640892
2.9054491238384137,0,1,1.8108982476768274
0.0,0,1,1.1421456303961435
0.0,0,1,1.3130869849771423
0.0,0,1,2.8168381075975613
2.266397220305203,0,0,2.5327944406104055
20.00253882240329,0,1,2.0050776448065846
0.0,0,1,0.6552287530506488
0.0,0,0,1.671569219939741
1.444752650659699,0,0,2.889505301319398
0.0,0,0,0.6550698422047243
0.0,0,1,1.6613813095871373
6.691670619970875,0,0,3.383341239941749
0.0,0,0,3.9009489694557105
0.0,0,0,0.7049926383508831
0.0,0,1,0.4088563185807486
0.0,0,1,0.03974213669911642
3.035870926606334,0,0,0.0717418532126681
0.0,0,0,0.009982059582575186
11.35251775288479,0,1,0.7050355057695806
0.0,0,1,0.3471684192632185
5.157691129897936,0,1,0.3153822597958718
0.0,0,1,2.2805570556798
0.0,0,1,0.1179207568196775
0.5693474242416673,0,1,1.1386948484833346
13.017474944782322,0,1,0.034949889564642095
0.0,0,1,0.2637487943826406
0.0,0,0,0.6179242695118802
1.0142080806051181,0,0,0.028416161210236185
3.721050030908714,0,1,1.4421000618174273
15.919757225545201,0,1,3.8395144510904005
13.870149312414148,0,1,1.740298624828296
3.8379498375021632,0,0,3.6758996750043265
0.0,0,0,0.8032867751046525
0.251981678813871,0,1,0.503963357627742
0.0,0,1,1.4931831349027365
0.0,0,1,5.141971971933987
1.4540182051624093,0,0,0.9080364103248185
0.0,0,0,1.9748316726799038
14.291874696042282,0,0,0.5837493920845619
0.2327915139346963,0,0,0.4655830278693926
0.0,0,1,1.3380828891610277
5.1641675525849,0,1,0.3283351051697987
1.4742298171990882,0,1,0.9484596343981765
0.0,0,1,0.15890639173473256
14.525875417068534,0,0,1.051750834137066
0.0,0,0,3.6764942426621343
0.0,0,0,0.9259937282456855
9.329239741386408,0,1,0.6584794827728141
0.0,0,1,0.44956337027854165
7.302965455274246,0,0,2.605930910548493
0.0,0,0,0.618029309558635
10.490064889010917,0,1,2.980129778021835
0.0,0,1,0.11242690850167852
0.0,0,1,0.8817222841327313
10.891331408109185,0,0,3.782662816218368
0.0,0,0,0.4255008421859744
3.9693599051612507,0,1,1.938719810322501
0.0,0,1,3.338936190947662
0.06925783172308518,0,0,0.13851566344617036
9.04461829304569,0,1,0.08923658609138153
8.036571057047189,0,0,0.07314211409437726
8.109675631028544,0,1,0.21935126205708858
0.42960576920140897,0,1,0.8592115384028179
0.0,0,1,0.0640232258149637
0.0,0,1,1.0205965798105043
0.0,0,1,4.958517895245464
0.0,0,0,0.5160770896366513
11.203182180920875,0,1,0.40636436184174857
0.0,0,1,1.4987556663665293
5.5516379424340645,0,1,1.1032758848681297
0.0,0,1,2.4604565124240674
5.4441803374326385,0,0,0.8883606748652765
0.3938055018538391,0,1,0.7876110037076782
0.0,0,1,0.33135090293603525
0.0,0,0,0.9885318166121422
5.075751097477326,0,0,0.1515021949546523
8.872869838012445,0,1,1.7457396760248904
0.0,0,1,0.5952513634948889
11.606788924331104,0,1,1.2135778486622064
0.0,0,1,0.5028569094611514
0.0,0,0,0.3632688615856641
0.0,0,1,0.13080593076489408
3.01790721908202,0,1,0.03581443816404016
0.0,0,0,3.7393913768764278
0.0,0,0,0.9310117284465423
0.0,0,1,0.0700974034586312
3.1106860019026352,0,0,0.22137200380527028
0.0,0,1,0.7997305070915235
0.0,0,1,3.0257595930564705
0.0,0,0,2.752317017752569
5.521262412917413,0,1,1.0425248258348263
0.0,0,1,0.97737904580226
2.4793467733066845,0,1,0.9586935466133691
0.0,0,0,0.8022834323274552
10.210501893859952,0,1,2.421003787719906
8.948205278782678,0,1,1.896410557565358
3.090660238688611,0,0,0.18132047737722123
0.0,0,1,1.0722920769840185
0.0,0,0,2.5505638590857522
0.0,0,0,0.16745158318052303
1.2745982761172234,0,1,0.5491965522344467
5.496373391277113,0,1,0.9927467825542264
0.0,0,0,3.08632011290349
