T,X,Y
0,16.989358904962923,24
1,15.88864618644692,6
0,19.526869257864416,24
1,18.51209500637818,20
0,23.57598664343175,27
1,15.22319678585788,11
0,14.696526743388848,11
1,20.42489689642937,20
1,28.229469375776972,29
1,14.232883504705782,14
0,25.528949532584477,30
1,30.59040445362863,35
0,17.458135815353316,26
1,26.03432810692965,22
0,19.57959639096414,15
1,17.591505110766526,24
0,18.21161731901723,18
1,18.22746425111379,16
1,15.1249251649666,16
1,19.600704069329947,23
0,16.90928313095693,9
0,29.31295194049443,34
0,26.70120244087565,21
1,19.6144959256126,26
0,19.539205151595628,23
0,24.652011323394653,19
0,33.03884284548823,31
1,28.156323199044675,28
1,23.686805491236516,22
0,28.69876962644516,24
1,12.046203116334537,9
0,12.248090705005662,15
0,22.02680599278712,20
0,16.075663784494267,8
1,20.30553036507828,19
0,19.059322546218908,17
0,21.022335576716348,23
0,21.719303018391745,27
0,18.38754281355454,8
1,18.055737579074105,24
0,24.487595540586344,24
1,19.668704531421437,23
0,18.571666920219226,23
1,18.39075174791709,18
1,16.06820398484558,16
1,14.641306791681979,22
1,27.174953224339973,33
1,13.59693630922534,18
1,20.78637278560061,27
1,19.702092526805405,20
1,19.041135715704645,18
0,22.033050231413,23
0,33.22606456816928,34
0,28.79835577672952,38
1,18.653564167113338,13
0,12.085610081875776,1
1,21.228594275897475,22
1,19.20474506087396,21
0,15.634487762563857,11
1,23.78244497955928,34
1,18.39287656288709,23
1,17.660742890727978,13
1,28.7527890028606,30
1,24.95552910088522,25
0,18.82276683493855,24
0,27.55772815792252,28
1,21.307575563994458,34
1,17.671555630821736,21
0,17.298846119581025,14
0,18.115766726307125,21
1,18.46450618765315,23
0,15.433183512523176,25
1,17.665449116879337,21
0,13.003767539951518,7
0,12.714169907931428,5
1,21.507040302519833,33
0,22.880421255122855,22
0,19.108812806571517,17
0,14.001556674035953,16
0,18.248495360755395,23
1,12.67302483600688,20
1,13.197533679664039,23
0,16.126061245380114,20
1,21.56141811027453,18
1,29.611245854372374,37
1,22.583523240037852,17
0,17.10402012316355,21
0,14.422948464653611,23
1,22.03076646066122,30
1,23.838869405011465,17
0,17.456576985240584,22
1,24.013937549328514,25
0,24.77861624133167,14
1,18.92285674842667,20
0,19.138314848259938,19
0,15.143739354848496,11
1,12.11920585680803,11
1,18.300718944897973,26
0,19.426351517591986,23
0,16.084505377566554,22
1,16.320431233965895,13
0,23.09058053748529,30
0,17.966004598026174,32
1,30.805670539998516,37
0,21.038238856681627,21
1,24.03331134587181,23
0,17.39160663474751,20
1,17.25800919254134,14
1,16.10302346032457,22
1,14.235108233471097,16
0,25.425692550013565,28
1,23.382902622865238,25
0,16.467513268367192,16
1,20.32145546255428,17
0,20.323818908773855,22
0,16.194755999702043,8
1,19.81847292175264,19
1,15.011085831586117,15
0,19.578461217246144,27
0,22.632582743805383,29
1,18.262584573417094,19
1,25.170068021930508,31
1,22.597602595872097,21
0,12.308661096772479,8
0,20.73169431361808,18
1,18.488863768666018,22
1,17.682970747957867,18
1,12.818192570618901,5
0,23.200704213088436,27
0,14.673458733290767,16
1,23.02349215623429,26
0,22.182663647283103,24
1,25.039659685379842,23
0,17.085885013897272,21
1,24.653329024420323,26
1,15.175808380000499,17
1,26.984110561651324,27
1,21.202930329394054,30
1,19.250998124503102,22
1,20.137705848756504,29
1,23.561935963922007,29
0,15.384807932299948,9
0,19.872391744722773,23
1,16.615296716877616,22
0,19.576132828899073,19
1,15.826269927252584,11
0,19.828603944514114,26
1,23.802334296127196,25
1,15.368793480151545,11
1,19.36088586898868,25
1,24.665549205344792,30
0,21.34972810278379,33
1,25.01397821984323,26
0,13.329758153021837,16
1,15.438910902340723,17
0,19.915028510513984,26
1,24.94693194005598,26
0,17.034265626308272,14
1,24.37984691292322,24
0,15.26865661816835,14
1,26.89944883134596,35
0,14.778385582825493,20
0,27.13120866488807,34
1,16.97370649871828,13
0,17.764582943809636,22
0,15.340281315022812,16
0,18.629743624748716,14
0,30.254754343463915,39
1,22.098077562740194,23
1,18.33740051088417,24
1,17.29768134411391,26
1,23.396406742408594,17
0,13.127356326649256,5
0,22.2673805719805,27
0,22.077944777201576,17
1,18.196049749130893,24
1,20.686692672721787,15
0,18.97517406990425,14
0,22.10111528560874,31
1,19.64489646890601,28
1,23.480669147464393,27
1,17.345353958371366,22
1,21.162644526972635,16
0,19.711621224023904,18
0,15.765232343593222,6
1,14.668531419234432,25
0,24.8362235624821,26
0,8.634689695132614,0
0,7.248882717619811,4
1,23.047087027050345,33
1,24.193992427016617,29
0,23.945448463916446,28
0,27.371793930907717,29
1,22.489010492814966,20
1,23.906622318719716,16
1,20.075142997690573,24
1,22.519371067250088,25
0,28.4781346101461,33
0,21.87425355881786,22
0,15.057972480082952,14
0,13.382393506593681,9
0,23.72686070355522,20
0,13.261759187164117,16
0,16.366230851564506,28
1,15.8487568404281,14
0,30.4266188383491,35
1,18.27938968847192,27
0,17.58930396222075,14
0,23.39527625646887,27
0,20.568954593051625,23
0,9.809184309688504,13
1,16.994050469706895,22
0,7.494313619062812,10
1,19.621118125587003,23
1,22.219110861581647,14
1,18.234774825531048,22
0,27.866240095229635,36
0,7.054944445485567,12
0,26.18508924412879,36
0,17.393913955981922,31
1,19.67850679690442,27
0,15.958058238270176,10
0,18.81314466108453,27
1,20.82085008918949,30
1,12.502022092713155,13
0,15.926567305899612,13
1,14.139726617835816,16
0,13.685560688805651,22
0,20.836971395549412,22
1,18.00193726554335,24
1,21.903535480504598,21
0,18.31600098494275,14
1,20.04310822428452,19
1,30.154702152620192,32
1,24.20669610894984,22
0,14.474357705463532,10
0,15.32178731560672,12
0,21.0319761695854,25
1,23.174336590251393,37
0,15.929558088298391,23
0,12.901691072792286,16
1,18.173358894152152,11
0,26.145157721161947,33
1,21.039686565250197,20
1,17.090817392420284,12
0,18.63298503030824,11
0,15.715962562871587,16
0,22.305152776585413,16
1,11.951470501735352,11
0,17.67938386907526,25
1,21.91693957290796,30
0,17.32452185377734,16
1,22.995327734993026,17
1,23.61263015820023,21
1,27.485193905044525,35
1,18.989120194450006,25
1,14.063831350220614,23
0,12.70399801980238,7
1,18.904073027445218,24
0,10.453680605062614,20
0,24.474187549719975,28
1,14.558925808010043,15
0,14.42243021291062,15
1,16.280701928414807,14
0,20.271029261251183,12
0,16.412209287125506,24
0,20.357449040028353,14
0,17.16251066909503,19
1,21.65157647339732,19
0,25.906718520470914,20
0,15.287181948145026,21
0,19.11910461188557,15
0,11.341936832210687,0
1,18.622417343033856,22
1,27.04744312687384,34
0,23.799193738713385,30
1,28.6090534841725,32
1,20.39783945945429,28
0,14.570296580787536,11
1,24.380607595185307,28
1,29.63379950384099,31
0,19.332885133296685,11
1,15.835368694716376,18
0,12.950484419699997,14
1,20.67212601608029,17
1,26.10032565283944,17
0,13.78653515507683,11
1,17.38787182177662,17
0,16.2166823129726,12
0,23.29964637683452,24
0,17.80618563236674,20
1,25.987113611712942,32
0,15.432950697648117,18
0,18.721447240846608,25
1,19.320739128078994,15
0,18.09734036903864,24
0,20.044718608110617,19
0,19.336832473890354,11
0,22.873196001505992,26
1,18.484362101918837,19
1,19.29740185602318,20
0,16.78749133072729,27
0,23.7697487036974,34
0,22.56385842862557,32
1,11.452389332865543,18
1,23.262518762638038,24
1,26.130515175791256,28
0,14.056432412910276,1
1,17.802312140927647,18
1,23.22205052618375,20
1,21.60104054741709,32
1,18.57271005222493,10
1,27.17291109915064,28
0,18.789244766660932,17
1,21.93152276810787,35
1,27.254455003604,23
0,17.878111888436777,18
1,23.246813930569466,20
1,15.187045378682896,16
0,17.402360820240393,14
1,20.83152850078035,24
1,17.606166756135636,14
0,18.36592878774726,27
0,18.59142304012702,22
0,16.442940686025857,22
0,22.222323175281307,26
0,27.521597249355498,32
0,17.3639127636909,20
0,10.198482364853398,9
1,16.675933275491197,20
0,16.65048856199173,11
1,22.920702064360572,29
0,21.481186440873678,21
1,13.336731836627237,11
0,20.66069892787755,18
1,12.391894263525728,7
1,22.27791226884853,29
0,26.248378644576988,22
1,14.004026310756892,16
1,21.84133939386341,26
1,17.235953675223033,23
1,16.42003457196072,23
1,20.227077455857316,18
0,21.441937875818688,18
0,17.15318000184945,19
0,16.43840495212963,20
1,17.2418984194719,14
0,22.111860297599303,26
0,29.746624518252126,35
0,23.80791643683934,27
0,8.688391379389886,8
0,20.214217664183703,25
1,9.165077859411536,14
1,25.213269560165212,15
1,22.41432747249282,32
0,24.55789457751243,25
1,24.87407234065004,36
0,20.653542991106082,20
0,19.255428168439224,18
0,26.529381316164933,18
1,18.739651275744247,25
0,23.00049829514252,24
1,16.27629869318877,19
0,16.610704799873222,13
1,22.90191440535503,21
1,18.56200685653119,17
0,17.71160161652844,11
0,22.52232348850174,21
0,8.486041643828182,12
0,13.426408553983155,17
1,18.658859790080786,15
1,26.417982277422944,28
1,23.71224768272845,26
0,22.199864779794996,18
0,16.84631432833286,24
1,21.80252387909653,27
1,18.343645599151415,15
1,12.231491794375938,21
0,14.573117800337583,9
0,29.331154948696287,35
0,20.205427784390004,25
1,19.809226845258205,13
0,24.012774872067265,28
0,24.23355059402493,31
0,20.354847053954153,15
1,19.61728946964727,20
1,15.791831704156447,16
0,30.58191180143958,27
1,24.47813936575656,27
0,21.110874908536335,16
1,20.923100863554854,22
1,16.201337355385387,17
0,26.308320918038746,18
1,32.264162313313435,35
0,17.278199522835266,14
0,21.011233630141366,18
0,29.312626727557976,34
1,19.827070713827126,19
0,14.355302404701611,10
1,10.918819226775671,12
1,23.109776173572637,26
1,18.95754037812723,22
1,24.309660553222685,21
1,15.533719568740901,16
1,24.5969564949632,27
1,19.76469682650671,10
1,12.548111281166072,24
0,22.329246725957656,22
1,20.662323776383474,31
0,14.097816952963829,15
0,22.492693784069953,12
0,17.119658867383666,16
0,15.316737229159639,19
1,16.658851499060866,13
1,16.43393178663032,16
0,20.378917190204128,20
0,17.562642354491604,18
0,16.057136338826357,17
1,17.33522991345965,28
0,20.605881636143106,21
1,21.294822522985207,20
0,16.616069670188985,17
0,19.438699584610035,16
1,15.633146859318519,18
1,10.520192981796024,14
1,19.384492106997655,21
0,26.76155517847585,30
1,19.548258853861203,22
0,19.63123725223133,21
0,13.971881342018577,21
0,16.616669257300146,11
0,23.96921912012329,23
1,15.690487634512559,19
1,17.58913611882343,21
0,15.94918414659994,25
0,29.68471588083148,41
0,26.883795616663992,33
1,25.2725825506491,24
1,28.87180190156985,35
1,22.86087077040796,20
1,21.41893848653423,23
0,22.52622151675535,20
1,23.79925828420154,17
1,26.106240822009738,21
1,12.464707115247995,18
1,10.147251555782171,15
1,23.68773629744624,16
1,18.638076113338755,19
1,21.58173660296753,23
1,22.294403904281573,26
0,8.022208488771557,9
1,19.537191192005228,23
0,16.446414266120012,15
0,15.587499317016032,22
0,15.964282653650539,20
0,33.8495892915265,26
1,19.80321117074884,14
1,14.623969455239827,17
1,24.234254100709354,28
1,22.58570060494521,21
0,26.577244986899196,22
1,18.337908018368736,22
0,23.481428123409064,19
1,15.309568856347383,16
0,23.996696765766938,22
0,17.61953418367559,18
1,20.867022900536117,13
1,16.786764258107205,16
1,16.82224791236918,23
0,19.79381258633229,20
0,18.2527943540721,14
0,14.354227839562204,29
1,28.427236860724335,28
1,20.04511828813274,14
0,15.362613683827314,9
1,11.776851423771557,10
0,19.956136784372532,20
0,22.24458138919403,11
0,10.987501452040515,11
0,17.25073799619675,25
0,20.691842350759522,18
1,16.738049053950682,23
0,17.338287724614226,24
1,23.673039274788078,26
0,11.76008395149373,13
0,9.851170175984908,14
0,14.6514893390752,12
1,15.984219083054603,17
1,23.681862754538393,32
1,24.516339744711956,18
0,14.70716829086907,14
1,19.008207689634087,20
0,15.948773502101492,26
1,16.971497567695465,22
0,24.793945070111988,25
0,15.36501427084017,20
0,24.06914177863345,18
0,18.9238312888954,20
0,24.0070296996428,18
1,16.050472477175205,16
0,11.57465972154971,7
0,28.61366854725191,31
0,33.42454521996051,44
0,29.03310618544303,36
0,21.10628639118369,20
0,21.630434030149658,13
1,21.962942581908557,31
0,21.38385300905828,22
0,31.363654818056077,27
0,24.093631955177386,22
1,28.88869640336347,35
1,22.0677211172679,32
1,26.925207715645783,28
1,17.3873972345883,17
0,17.539462225962076,17
0,16.680263038492917,16
1,25.355844728430732,18
0,28.608158630785354,22
1,19.229284722596347,14
1,21.660858116224546,21
1,16.974405460244025,21
1,17.09058457374063,12
1,12.867701980720085,16
0,26.353022731605282,32
0,15.94255911540417,7
1,14.75228563662294,15
1,17.89117995986957,15
1,17.34042058240606,21
0,17.799475242732246,19
0,16.1205436845457,13
1,25.861557324881062,35
1,19.586238116251973,18
0,20.739161477082547,21
0,18.88155721163554,24
0,15.24357491912584,24
1,19.2738774015195,17
0,17.525910431578463,29
0,21.255820827851473,26
1,20.07777791752936,17
0,15.754531861849467,7
0,21.34073974469907,31
0,16.65682114693986,15
0,22.874176395166895,21
1,15.4319252754048,17
1,17.88142511092297,14
0,17.801418716860997,22
0,15.279331146724076,6
0,18.825928043160467,16
0,16.50286177900387,9
0,17.124217003627493,11
1,27.194699549157313,31
0,21.31138008378927,16
1,14.378781154137673,18
0,20.78151165930722,16
1,15.960757793879004,21
0,12.88500082776035,2
0,14.823364616915287,10
1,23.99660997507599,30
1,11.2698784006448,12
0,15.117584970345815,12
1,14.680240822600112,17
0,16.431346448521033,14
0,23.611932644629437,21
0,18.7175177010514,17
0,24.407443313601753,13
0,16.50631889016382,15
1,24.09058434245734,33
0,18.07758695149821,19
0,22.871245603754925,16
0,17.990459128619868,23
0,25.307327245539444,14
1,27.86270250590662,21
1,16.38286162781891,22
1,17.046625734165577,19
1,22.590630024946535,24
0,20.882800518991214,24
1,13.028659138974433,17
1,17.785690138223682,16
1,22.165643171331766,19
0,27.96823559348899,22
0,16.543104871802004,16
1,15.072397880637194,20
1,21.22167730109307,26
1,18.554796943278244,13
1,16.674480845935733,17
1,17.983480170236657,26
0,15.776096140923105,1
0,22.010102238296824,22
0,10.201074192505288,14
0,18.231491274105828,21
0,21.455332818075632,10
1,20.147648621998435,24
0,6.819672679638124,8
1,17.285652779175706,15
1,13.430256508948407,18
1,26.906242979888503,31
0,26.119926219214303,25
1,20.670446831494093,18
0,17.503647441142117,17
0,22.92909813809621,32
1,22.492228037240288,24
1,10.503917707250201,7
0,26.237230902965276,27
1,19.439839425144587,17
0,12.215243837554024,14
1,23.368083353967208,33
0,11.988608324138339,14
1,20.494577018407917,22
0,25.044774431924605,27
0,25.518671207327067,22
1,20.886704108414314,20
0,15.382027128151396,12
0,23.311518770103618,25
1,23.296486947921395,25
0,26.412307894502156,27
0,12.716827337688574,25
1,18.86012881009154,24
1,19.448700545547805,28
1,17.10398350963662,20
0,17.082990044571208,8
0,18.947315149912725,23
